"id","date","title","word_count","summary","controlled_tags","source_tags","has_images","wordpress_url","file_path"
"2023-03-22-march-23-five-day-fast-begins","2023-03-22","March 23 Five Day Fast Begins","116","Time for this month’s five day water only fast. Making slow progress on weight loss, but slow progress over time still adds up.","fasting; reversing-type-2-diabetes-journey","extended fasting","true","https://lessoflee.wordpress.com/2023/03/22/march-23-five-day-fast-begins/","../src/content/blog/2023-03-22-march-23-five-day-fast-begins.md"
"2023-03-22-fit-and-fasting","2023-03-23","Fit and Fasting","133","Ok, I admit struggling for a title. It’s day 3 of this months fast and I just put in a high score on my workout.","exercise; fasting; reversing-type-2-diabetes-journey","extended fasting","true","https://lessoflee.wordpress.com/2023/03/22/fit-and-fasting/","../src/content/blog/2023-03-22-fit-and-fasting.md"
"2023-03-24-chicken-and-brats","2023-03-24","Chicken and Brats","110","Air fryer chicken and a couple brats and an egg surprise (mostly eaten before the pic).","feasting; reversing-type-2-diabetes-journey","food; low-carb; recipe","true","https://lessoflee.wordpress.com/2023/03/24/chicken-and-brats/","../src/content/blog/2023-03-24-chicken-and-brats.md"
"2023-03-25-i-have-arrived-at-a1c-of-52","2023-03-25","I Have Arrived at A1c of 5.2","360","Yes, my A1c hit a new low…5.2 –","a1c-labs; exercise; family-responsibility; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2023/03/25/i-have-arrived-at-a1c-of-5-2/","../src/content/blog/2023-03-25-i-have-arrived-at-a1c-of-52.md"
"2023-03-25-saturday-push-day-8211-intensify","2023-03-26","Saturday Push Day – Intensify","284","It's Saturday – time to push the limits.","exercise; failure-restart; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2023/03/25/saturday-push-day-intensify/","../src/content/blog/2023-03-25-saturday-push-day-8211-intensify.md"
"2023-03-27-your-doctor-dont-matter-to-me","2023-03-28","Your Doctor Don’t Matter To Me","627","I love it, I must admit. Go ahead and tell me that . If I had ONLY listened to my own doctor, I’d still be a diabetic to this day. That was her plan for me. She had...","a1c-labs; capability-recovery; fasting; feasting; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; mindset","true","https://lessoflee.wordpress.com/2023/03/27/your-doctor-dont-matter-to-me/","../src/content/blog/2023-03-27-your-doctor-dont-matter-to-me.md"
"2023-03-29-cookin8217-038-dancin8217-in-our-tiny-kitchen","2023-03-30","Cookin’ & Dancin’ in Our Tiny Kitchen","115","I cook, she cooks, and sometimes we create culinary magic together. In our tiny kitchen, we're always bumping into each other. It's like dancing, really.","mindset; reversing-type-2-diabetes-journey","diet; health; mindset","true","https://lessoflee.wordpress.com/2023/03/29/cookin-dancin-in-our-tiny-kitchen/","../src/content/blog/2023-03-29-cookin8217-038-dancin8217-in-our-tiny-kitchen.md"
"2023-03-30-nsv-8211-a-triumph-at-opening-day-no-more-cane","2023-03-30","NSV – A Triumph at Opening Day: No More Cane","257","Last time my daughter and I visited Chicago, I relied on a cane to support me while walking. Today, I can't even recall the last time I needed the cane or the handicap sticker for my car. It's...","capability-recovery; family-responsibility; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; NSV; weight-loss","true","https://lessoflee.wordpress.com/2023/03/30/nsv-a-triumph-at-opening-day-no-more-cane/","../src/content/blog/2023-03-30-nsv-8211-a-triumph-at-opening-day-no-more-cane.md"
"2023-04-01-saturday-push-day-8211-excuse-busters","2023-04-02","Saturday Push Day – Excuse Busters","300","Well, folks, I woke up today with a backpack full of excuses.","a1c-labs; capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey","exercise; health; mindset; Supernatural","true","https://lessoflee.wordpress.com/2023/04/01/saturday-push-day-excuse-busters/","../src/content/blog/2023-04-01-saturday-push-day-8211-excuse-busters.md"
"2023-04-02-a1c-and-weight-loss-shocker","2023-04-03","A1c and Weight Loss Shocker!","204","Wanna lower your A1C score quick? Wanna lose about a pound instantly?","a1c-labs; exercise; reversing-type-2-diabetes-journey; type-2-diabetes","donate blood; health","true","https://lessoflee.wordpress.com/2023/04/02/a1c-and-weight-loss-shocker/","../src/content/blog/2023-04-02-a1c-and-weight-loss-shocker.md"
"2023-04-04-some-see-the-smile-two-sides-of-every-story","2023-04-05","Some See The Smile: Two Sides of Every Story","359","I'm known for my smile. People compliment me all the time about it. Occasionally, someone will point out my jacked teeth. Both observations are true. I have imperfect teeth and a wonderful smile. It just depends on what...","a1c-labs; reversing-type-2-diabetes-journey; type-2-diabetes","health; weight-loss","true","https://lessoflee.wordpress.com/2023/04/04/some-see-the-smile-two-sides-of-every-story/","../src/content/blog/2023-04-04-some-see-the-smile-two-sides-of-every-story.md"
"2023-04-06-keto-meatballs-via-air-fryer","2023-04-06","Keto Meatballs via Air Fryer","295","A new way (for me) to eat hamburger (delicious, nutritious amd easy on the budget).","feasting; reversing-type-2-diabetes-journey","Keto; recipe","true","https://lessoflee.wordpress.com/2023/04/06/keto-meatballs-via-air-fryer/","../src/content/blog/2023-04-06-keto-meatballs-via-air-fryer.md"
"2023-04-08-saturday-push-day-strikes-again-8211-running-farth","2023-04-08","Saturday Push Day Strikes Again – Running Farther","219","Hey folks, it's a brand-new week and we're back at another Saturday push day! Today's challenge: running farther than ever before.","capability-recovery; exercise; failure-restart; mindset; nsv; reversing-type-2-diabetes-journey","fitness; health; mindset","false","https://lessoflee.wordpress.com/2023/04/08/saturday-push-day-strikes-again-running-farther/","../src/content/blog/2023-04-08-saturday-push-day-strikes-again-8211-running-farth.md"
"2023-04-08-sausage-balls","2023-04-09","Sausage Balls","482","I liked the hamburger meatball recipe so much, I tried a similar recipe with sausage balls. I made a sour cream dip to go with.","feasting; reversing-type-2-diabetes-journey","recipe","true","https://lessoflee.wordpress.com/2023/04/08/sausage-balls/","../src/content/blog/2023-04-08-sausage-balls.md"
"2023-04-10-no-more-losing-abilities-without-a-fight","2023-04-11","No More Losing Abilities Without a Fight","348","I’m working so hard to gain back abilities I’d lost. I was aging well before my time. My world was getting smaller and I just kept accepting it.","capability-recovery; family-responsibility; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","health; mindset","true","https://lessoflee.wordpress.com/2023/04/10/no-more-losing-abilities-without-a-fight/","../src/content/blog/2023-04-10-no-more-losing-abilities-without-a-fight.md"
"2023-04-12-i-cantuntil-i-can-8211-prairie-walk","2023-04-13","I Can’t…Until I Can – Prairie Walk","302","Rediscovering the Prairie: A Journey of Personal Growth","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2023/04/12/i-cantuntil-i-can-prairie-walk/","../src/content/blog/2023-04-12-i-cantuntil-i-can-8211-prairie-walk.md"
"2023-04-15-the-former-diabetic-8211-2-years-in-a1c-of-52-no-m","2023-04-15","The Former Diabetic – 2 Years In, A1c of 5.2, no meds","474","Two years ago, on April 22nd, I received a life-changing diagnosis. My A1c was 11.2, and my future looked bleak. “I’m going to go blind” and other fears grabbed my heart. I was prescribed the $1000/month Trulicity to...","a1c-labs; capability-recovery; exercise; health-identity; mindset; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health","true","https://lessoflee.wordpress.com/2023/04/15/the-former-diabetic-2-years-in-a1c-of-5-2-no-meds/","../src/content/blog/2023-04-15-the-former-diabetic-8211-2-years-in-a1c-of-52-no-m.md"
"2023-04-15-saturday-push-day-8211-a-workout-away-from-home","2023-04-16","Saturday Push Day – A Workout Away from Home","324","As part of my ongoing series about pushing myself to new heights in fitness, I faced a unique challenge this week: I went out of town for a family event. Therefore I couldn’t keep up with my Saturday...","capability-recovery; exercise; family-responsibility; health-identity; mindset; reversing-type-2-diabetes-journey","exercise; fitness; mindset","true","https://lessoflee.wordpress.com/2023/04/15/saturday-push-day-a-workout-away-from-home/","../src/content/blog/2023-04-15-saturday-push-day-8211-a-workout-away-from-home.md"
"2023-04-17-beyond-a1c-the-journey-to-health-recovery","2023-04-17","Beyond A1c: The Journey to Health Recovery","982","Two years ago, my A1c level was a staggering 11.2, and I relied on three medications to manage my type 2 diabetes. Today, my A1c has dropped to 5.2, and I no longer need any medications. On paper,...","a1c-labs; capability-recovery; exercise; failure-restart; health-identity; humor-voice; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; mindset","true","https://lessoflee.wordpress.com/2023/04/17/beyond-a1c-the-journey-to-health-recovery/","../src/content/blog/2023-04-17-beyond-a1c-the-journey-to-health-recovery.md"
"2023-04-21-productive-terror","2023-04-22","Productive Terror","728","It’s April 22, 2021 and I finally met for the first time with a diabetes specialist. My regular doctor told me a couple years prior to do so, but I dragged my feet. I wasn’t taking my type...","a1c-labs; failure-restart; family-responsibility; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","health; mindset; Type 2 Diabetes","true","https://lessoflee.wordpress.com/2023/04/21/productive-terror/","../src/content/blog/2023-04-21-productive-terror.md"
"2023-04-22-saturday-push-day-8211-fail-in-order-to-succeed","2023-04-22","Saturday Push Day – Fail in order to Succeed","407","It’s Saturday and time to push the limits, to make my world just a little bit bigger. I have my first actual 5k race coming up next month, so I decided to work on my speed. Speed being...","capability-recovery; exercise; failure-restart; mindset; reversing-type-2-diabetes-journey","fitness; mindset","true","https://lessoflee.wordpress.com/2023/04/22/saturday-push-day-fail-in-order-to-succeed/","../src/content/blog/2023-04-22-saturday-push-day-8211-fail-in-order-to-succeed.md"
"2023-04-23-italian-chaffles","2023-04-23","Italian Chaffles","451","Here is my take on chaffles I learned from the amazing KetoTwins on YouTube. These versatile chaffles are perfect for anyone following a low-carb or keto diet, and they make a fantastic base for a variety of meal...","feasting; reversing-type-2-diabetes-journey","Keto; recipe","true","https://lessoflee.wordpress.com/2023/04/23/1258/","../src/content/blog/2023-04-23-italian-chaffles.md"
"2023-04-23-sunday-recovery-day","2023-04-24","Sunday Recovery Day","106","Active recovery is light exercise like taking a spring walk after you’ve pushed yourself. You want to rest so your body can rebuild, but low intensity activity can help.","capability-recovery; exercise; reversing-type-2-diabetes-journey","exercise","true","https://lessoflee.wordpress.com/2023/04/23/sunday-recovery-day/","../src/content/blog/2023-04-23-sunday-recovery-day.md"
"2023-04-26-embracing-the-journey-of-learning-for-personal-gro","2023-04-27","Embracing the Journey of Learning for Personal Growth","269","It's a fact of life: no one excels at everything. There's always a wealth of knowledge waiting to be discovered, and embracing that learning process can lead to personal growth and improvement.","exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","fitness; health; mindset","true","https://lessoflee.wordpress.com/2023/04/26/embracing-the-journey-of-learning-for-personal-growth/","../src/content/blog/2023-04-26-embracing-the-journey-of-learning-for-personal-gro.md"
"2023-04-29-saturday-push-day-8211-grandpa-edition","2023-04-30","Saturday Push Day – Grandpa Edition","128","I’m a brand new grandpa…so of course it’s time to start slowing down. Right?!","exercise; reversing-type-2-diabetes-journey","exercise; health","false","https://lessoflee.wordpress.com/2023/04/29/saturday-push-day-grandpa-edition/","../src/content/blog/2023-04-29-saturday-push-day-8211-grandpa-edition.md"
"2023-04-30-what-i-see-vs-what-i-look-like","2023-04-30","What I See vs What I Look Like","188","I really enjoy working out with the Supernatural app in virtual reality. I made a short clip showing what I’m seeing as I work out vs what I actually look like working out in the hotel.","exercise; reversing-type-2-diabetes-journey","exercise; Meta Quest 2; Supernatural","false","https://lessoflee.wordpress.com/2023/04/30/what-i-see-vs-what-i-look-like/","../src/content/blog/2023-04-30-what-i-see-vs-what-i-look-like.md"
